crawl_district,title,price,price_unit,price_per_sqm,room_type,area,orientation,floor,year,community,district,business_area,location,tags,url,crawl_time
朝阳,富力城必看 单价7 买三环内高层双卫南北两居,699,万,68162元/㎡,2室2厅2卫,102.55,南北,高层(共21层),2004,富力城(A区),朝阳,双井,朝阳 双井 东三环路55号,南北 近地铁 绿化率高 采光较好,https://bj.58.com/ershoufang/4262759338449932x.shtml?auction=220&hpType=60&entry=102&position=50&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_50&from=from_esf_List_screen&index=52,2025-11-28 13:34:39
朝阳,芍药居芍药居北里二区2室1厅,499,万,53103元/㎡,2室1厅1卫,93.97,西南,高层(共24层),2003,芍药居北里小区,朝阳,芍药居,朝阳 芍药居 北四环东路,西南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4078866838957071x.shtml?auction=220&hpType=60&entry=102&position=51&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_51&from=from_esf_List_screen&index=53,2025-11-28 13:34:39
朝阳,白家庄东里，楼龄新，近地铁，1995年电梯,323,万,51442元/㎡,2室1厅1卫,62.79,东南,中层(共12层),1995,白家庄东里,朝阳,团结湖,朝阳 团结湖 姚家园路,东南 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/3376465648213002x.shtml?auction=220&hpType=60&entry=102&position=52&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_52&from=from_esf_List_screen&index=54,2025-11-28 13:34:39
朝阳,聚焦好房 奥森旁 南向二居室 户型方正 视野好,578,万,68282元/㎡,2室2厅1卫,84.65,南,高层(共19层),2008,上元君庭,朝阳,北苑,朝阳 北苑 安立路28号,南 价格优惠 随时可看,https://bj.58.com/ershoufang/3048214309150727x.shtml?auction=220&hpType=60&entry=102&position=53&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_53&from=from_esf_List_screen&index=55,2025-11-28 13:34:39
朝阳,亚运村小营主场2室2厅,415,万,55194元/㎡,2室2厅1卫,75.19,东南,中层(共24层),2008,浩运园,朝阳,亚运村,朝阳 亚运村 大屯路220号,东南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4245751653277709x.shtml?auction=220&hpType=60&entry=102&position=54&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_54&from=from_esf_List_screen&index=56,2025-11-28 13:34:39
朝阳,季景沁园 全南 精装 两居两卫 随时看房 临地铁 观太阳宫,770,万,69376元/㎡,2室1厅2卫,110.99,南,低层(共28层),2007,季景沁园,朝阳,望京,朝阳 望京 南湖西园甲214号,南 近地铁 房东急售 交易周期可谈,https://bj.58.com/ershoufang/4141128672472077x.shtml?auction=220&hpType=60&entry=102&position=55&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_55&from=from_esf_List_screen&index=57,2025-11-28 13:34:39
朝阳,新上！CBD华腾园东南两居 精装修  出行方便 带地下车位,480,万,54048元/㎡,2室1厅1卫,88.81,东南,低层(共28层),2000,华腾园,朝阳,劲松,朝阳 劲松 东三环南路54号,东南 热门小区 配套成熟 价格优惠,https://bj.58.com/ershoufang/4289607522967565x.shtml?auction=220&hpType=60&entry=102&position=56&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_56&from=from_esf_List_screen&index=58,2025-11-28 13:34:39
朝阳,珠江帝景 看国贸 2居带书房 主卧明卫 落地窗,795,万,69927元/㎡,2室1厅2卫,113.69,东北,低层(共29层),2006,珠江帝景(B区),朝阳,大望路,朝阳 大望路 广渠路28号,东北 满五年 近地铁,https://bj.58.com/ershoufang/4319368744147974x.shtml?auction=220&hpType=60&entry=102&position=57&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_57&from=from_esf_List_screen&index=59,2025-11-28 13:34:39
朝阳,甄选  安慧北里逸园东南两居室   满五,498,万,52895元/㎡,2室1厅1卫,94.15,东南,中层(共26层),2001,安慧北里逸园,朝阳,亚运村,朝阳 亚运村 大屯路,东南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4294048425765903x.shtml?auction=220&hpType=60&entry=102&position=58&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_58&from=from_esf_List_screen&index=60,2025-11-28 13:34:39
朝阳,亚运村安慧里一区2室1厅,332,万,52466元/㎡,2室1厅1卫,63.28,南北,低层(共18层),1991,安慧里(一区),朝阳,亚运村,朝阳 亚运村 慧忠路,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4214807528188940x.shtml?auction=220&hpType=60&entry=102&position=59&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_59&from=from_esf_List_screen&index=61,2025-11-28 13:34:39
朝阳,北三环内 地铁旁  和平街西苑 双南向 两居室,579,万,62942元/㎡,2室1厅1卫,91.99,南,低层(共18层),1996,和平街西苑,朝阳,和平街,朝阳 和平街 和平里西街,经纪人力荐 南 满五年 近地铁,https://bj.58.com/ershoufang/4252977015905281x.shtml?auction=220&hpType=60&entry=102&position=60&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_60&from=from_esf_List_screen&index=62,2025-11-28 13:34:39
朝阳,融科二期，次顶层东南两居室，带明卫，带车位，有钥匙看房,790,万,77451元/㎡,2室2厅1卫,102,东南,高层(共32层),2008,融科橄榄城(二期),朝阳,望京,朝阳 望京 宏泰东街,东南 优势户型 价格优惠 随时可看,https://bj.58.com/ershoufang/4109542689972232x.shtml?auction=220&hpType=60&entry=102&position=61&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_61&from=from_esf_List_screen&index=63,2025-11-28 13:34:39
朝阳,东四环08年社区，落地窗，高楼层无遮挡，满五年  ，看房随时,528,万,59253元/㎡,2室1厅1卫,89.11,东西,高层(共14层),2008,华业玫瑰郡,朝阳,石佛营,朝阳 石佛营 石佛营路,经纪人力荐 东西 满五年 近地铁,https://bj.58.com/ershoufang/4271247774507015x.shtml?auction=220&hpType=60&entry=102&position=62&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_62&from=from_esf_List_screen&index=64,2025-11-28 13:34:39
朝阳,全南2居户型方正客厅有阳台！视野开阔，二次装修，诚心卖！,799,万,81084元/㎡,2室2厅2卫,98.54,西北,中层(共32层),2004,富力城(A区),朝阳,双井,朝阳 双井 东三环路55号,西北 近地铁 绿化率高 采光较好,https://bj.58.com/ershoufang/4191695357225989x.shtml?auction=220&hpType=60&entry=102&position=63&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_63&from=from_esf_List_screen&index=65,2025-11-28 13:34:39
朝阳,百子湾百子湾家园A区2室1厅,408,万,41342元/㎡,2室1厅1卫,98.69,南北,低层(共21层),2008,百子湾家园(A区),朝阳,百子湾,朝阳 百子湾 百子湾1号,南北 满五年 近地铁 车位充足,https://bj.58.com/ershoufang/4078532618231810x.shtml?auction=220&hpType=60&entry=102&position=64&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_64&from=from_esf_List_screen&index=66,2025-11-28 13:34:39
朝阳,业主急售！高楼层 全南向 户型方正 西大望路,580,万,65316元/㎡,2室2厅1卫,88.8,南,中层(共14层),2008,后现代城(A区),朝阳,百子湾,朝阳 百子湾 百子湾路12号,南 满五年 近地铁,https://bj.58.com/ershoufang/4180718074817539x.shtml?auction=220&hpType=60&entry=102&position=65&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_65&from=from_esf_List_screen&index=67,2025-11-28 13:34:39
朝阳,融科橄榄城 全南 2居 采光好 户型方正,790,万,84115元/㎡,2室2厅1卫,93.92,南,高层(共32层),2006,融科橄榄城(一期),朝阳,望京,朝阳 望京 阜通西大街,南 近地铁 车位充足 采光较好,https://bj.58.com/ershoufang/4025152462659590x.shtml?auction=220&hpType=60&entry=102&position=66&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_66&from=from_esf_List_screen&index=68,2025-11-28 13:34:39
朝阳,芍药居北里小区 医疗配套成熟 东南朝向 出行方便 刚需两居,686,万,68918元/㎡,2室1厅1卫,99.54,东南,高层(共24层),2003,芍药居北里小区,朝阳,芍药居,朝阳 芍药居 北四环东路,经纪人力荐 东南 热门小区 房东急售,https://bj.58.com/ershoufang/3713412291617804x.shtml?auction=220&hpType=60&entry=102&position=67&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_67&from=from_esf_List_screen&index=69,2025-11-28 13:34:39
朝阳,新上茉藜园满五年  东南向二居  位置随时看房,388,万,43729元/㎡,2室1厅2卫,88.73,东南,高层(共26层),2005,茉藜园,朝阳,北苑,朝阳 北苑 春华路,东南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4205924772801551x.shtml?auction=220&hpType=60&entry=102&position=68&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_68&from=from_esf_List_screen&index=70,2025-11-28 13:34:39
朝阳,2梯1户 不临街 国美正南2居 地暖五金等全部,480,万,49567元/㎡,2室2厅2卫,96.84,南,低层(共31层),2004,国美第一城2号院,朝阳,朝青板块,朝阳 朝青板块 青年路西里2号,南 近地铁 采光较好 多人关注,https://bj.58.com/ershoufang/3962350781489164x.shtml?auction=220&hpType=60&entry=102&position=69&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_69&from=from_esf_List_screen&index=71,2025-11-28 13:34:39
朝阳,团结湖六里屯西里三室一厅 南北通透 全名格局,420,万,53320元/㎡,3室1厅1卫,78.77,南北,低层(共6层),1993,六里屯西里,朝阳,团结湖,朝阳 团结湖 姚家园路,南北 满五年 近地铁,https://bj.58.com/ershoufang/3155202996248583x.shtml?auction=220&hpType=60&entry=102&position=70&kwtype=filter&now_time=1764308078&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=8d96fb31-c595-4d3b-8c99-886380e107ba_70&from=from_esf_List_screen&index=72,2025-11-28 13:34:39
朝阳,13年次新板楼！业主变现急售！满五  ，三环，10号线随时看,620,万,69742元/㎡,3室1厅1卫,88.9,南北,高层(共28层),2012,首城国际,朝阳,双井,朝阳 双井 广渠路36号,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4301051949014026x.shtml?auction=220&hpType=60&entry=102&position=0&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_0&from=from_esf_List_screen&index=0,2025-11-28 13:34:47
朝阳,单价5万！业主急售！装修保养好 双卫 东三环双井,510,万,53125元/㎡,2室2厅2卫,96,北,低层(共31层),2005,苹果社区(南区),朝阳,双井,朝阳 双井 百子湾路32号,北 近地铁 多人关注,https://bj.58.com/ershoufang/4211567382011907x.shtml?auction=220&hpType=60&entry=102&position=1&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_1&from=from_esf_List_screen&index=1,2025-11-28 13:34:47
朝阳,近商场，地铁，小区环境好绿化高楼栋间距广,570,万,60529元/㎡,2室1厅1卫,94.17,东北,低层(共26层),2005,苹果社区(南区),朝阳,双井,朝阳 双井 百子湾路32号,东北 热门小区,https://bj.58.com/ershoufang/4273857425170444x.shtml?auction=220&hpType=60&entry=102&position=2&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_2&from=from_esf_List_screen&index=2,2025-11-28 13:34:47
朝阳,底价大谈问我  双井苹果社区南区 两居室 安静 无遮挡随时看,599,万,62357元/㎡,2室1厅1卫,96.06,南,低层(共22层),2005,苹果社区(南区),朝阳,双井,朝阳 双井 百子湾路32号,南 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4237112696171534x.shtml?auction=220&hpType=60&entry=102&position=3&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_3&from=from_esf_List_screen&index=3,2025-11-28 13:34:47
朝阳,小洋房 户数少   产品,620,万,67923元/㎡,2室1厅1卫,91.28,东南,高层(共7层),2012,首城国际,朝阳,双井,朝阳 双井 广渠路36号,东南 近地铁,https://bj.58.com/ershoufang/4330413846568967x.shtml?auction=220&hpType=60&entry=102&position=4&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_4&from=from_esf_List_screen&index=5,2025-11-28 13:34:47
朝阳,南北通透 次新社区 边户明厨卫 安静不临街 满五一套,699,万,77238元/㎡,3室1厅1卫,90.5,南北,低层(共28层),2009,首城国际,朝阳,双井,朝阳 双井 广渠路36号,南北 近地铁 采光较好,https://bj.58.com/ershoufang/4109564342099968x.shtml?auction=220&hpType=60&entry=102&position=5&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_5&from=from_esf_List_screen&index=6,2025-11-28 13:34:47
朝阳,双井百环家园2室1厅 满五年   诚意出售,419,万,43747元/㎡,2室1厅1卫,95.78,西南,高层(共28层),2005,百环家园,朝阳,双井,朝阳 双井 广渠路66号,西南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4249972836506630x.shtml?auction=220&hpType=60&entry=102&position=6&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_6&from=from_esf_List_screen&index=7,2025-11-28 13:34:47
朝阳,底价清晰 高层景观 270度圆弧窗 景观很好,635,万,66681元/㎡,2室2厅1卫,95.23,西南,高层(共26层),2009,天鹅湾(北区),朝阳,朝青板块,朝阳 朝青板块 甘露园中街,西南 配套成熟 价格优惠 房东急售,https://bj.58.com/ershoufang/3048221458045962x.shtml?auction=220&hpType=60&entry=102&position=7&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_7&from=from_esf_List_screen&index=8,2025-11-28 13:34:47
朝阳,三环13年次新板楼 首城聚焦必看两居 双卧采光无遮挡,650,万,78598元/㎡,2室2厅1卫,82.7,东南,低层(共20层),2012,首城国际,朝阳,双井,朝阳 双井 广渠路36号,东南 满五年 近地铁,https://bj.58.com/ershoufang/4278635881896967x.shtml?auction=220&hpType=60&entry=102&position=8&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_8&from=from_esf_List_screen&index=9,2025-11-28 13:34:47
朝阳,东三环 双井地铁口05年小区 商品房满五  精装大两居不临街,428,万,41325元/㎡,2室1厅1卫,103.57,西,中层(共28层),2005,百环家园,朝阳,双井,朝阳 双井 广渠路66号,经纪人力荐 西 热门小区 近地铁,https://bj.58.com/ershoufang/4300980829821964x.shtml?auction=220&hpType=60&entry=102&position=9&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_9&from=from_esf_List_screen&index=10,2025-11-28 13:34:47
朝阳,3XX望京新城东南向两居不临街看小区里中高层采光好，满五,358,万,39898元/㎡,2室1厅1卫,89.73,东南,中层(共30层),1997,望京西园四区,朝阳,望京,朝阳 望京 阜通西大街,经纪人力荐 东南 满五年 近地铁,https://bj.58.com/ershoufang/3957156673789962x.shtml?auction=220&hpType=60&entry=102&position=10&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_10&from=from_esf_List_screen&index=12,2025-11-28 13:34:47
朝阳,双井百环家园满五   西区靠近朝阳区图书馆,439,万,45830元/㎡,2室1厅1卫,95.79,西南,中层(共27层),2005,百环家园,朝阳,双井,朝阳 双井 广渠路66号,西南 满二年 近地铁 采光较好,https://bj.58.com/ershoufang/4329131129330695x.shtml?auction=220&hpType=60&entry=102&position=11&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_11&from=from_esf_List_screen&index=13,2025-11-28 13:34:47
朝阳,地铁旁2居室！装修保养很好！双卧室分离！厨房带凹槽！,486,万,56101元/㎡,2室1厅1卫,86.63,西,高层(共28层),2008,后现代城(C区),朝阳,百子湾,朝阳 百子湾 百子湾南一路16号,西 近地铁 户型方正,https://bj.58.com/ershoufang/4093115308940288x.shtml?auction=220&hpType=60&entry=102&position=12&kwtype=filter&now_time=1764308087&typecode=220&region_ids=1142&spread=filtersearch_c&epauction=&stats_key=ee0699d4-7b09-4c4c-a346-cfb8f8bd4ec8_12&from=from_esf_List_screen&index=14,2025-11-28 13:34:47
